path,absolute_path,file_type,reparse_point,symlink,junction,sha256,bytes,file_id,device,mtime_ns,purpose,replacement,authorization,authorization_basis,recovery_archive,archive_sha256,recovery_member,baseline_relation,head_baseline,consumer_review,execution_decision,reason,consumer_evidence,replacement_evidence,after_identity,action,actual_command,recursive,post_static,post_offline,reason_after,p5_resume_status,p5_resume_verification,p5_resume_evidence
.agents.lock.json,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.agents.lock.json,REGULAR_FILE,False,False,False,5ecfe8cdbee7c587b787b824eb990d7dd283851d0f63b2a65b31ffb75b4a6823,25417,41376821576508911,13436678838212620023,1789694181287366600,extract-valid-semantics-then-retire,native skills/config/guards/checks; historical baseline retained,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.agents.lock.json,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.agents.lock.json,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/hooks/stop-claude-md-improver/README.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\hooks\stop-claude-md-improver\README.md,REGULAR_FILE,False,False,False,951c73c9c4652367a6e074e614dfc916a5d414f3a23e6ae10a5722cca996a5fb,1943,32932572275342305,13436678838212620023,1789694181292891200,retire-skeleton,none,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/hooks/stop-claude-md-improver/README.md,HEAD_DIFFERS,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/hooks/stop-claude-md-improver/README.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-flow-verify/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-flow-verify\SKILL.md,REGULAR_FILE,False,False,False,1d8fe73fb177ee631d67230b96a66a120dc29be1c259464f164652e70682d174,14566,13510798882526067,13436678838212620023,1789694181300436000,migrate-native,.agents/skills/mj-agent-flow-verify/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-flow-verify/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-flow-verify/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-git-branch/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-git-branch\SKILL.md,REGULAR_FILE,False,False,False,c75633eddbd83230025efcb505d400ecc9532af06b1dcaa402d0e50b837c2624,10596,14918173766079354,13436678838212620023,1789694181300436000,migrate-native,.agents/skills/mj-agent-git-branch/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-git-branch/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-git-branch/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-git-check-merge/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-git-check-merge\SKILL.md,REGULAR_FILE,False,False,False,978a2e06ebac6ab18121d685ea5e1da644f2e605f14815cc465edf9c449868a0,7769,16044073672921984,13436678838212620023,1789694181300436000,migrate-native,.agents/skills/mj-agent-git-check-merge/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-git-check-merge/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-git-check-merge/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-git-commit/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-git-commit\SKILL.md,REGULAR_FILE,False,False,False,d0d79d42fa617aaf81dc45ad300796f423a3360222705c2a95a7abc39e8e5150,13526,12666373952394116,13436678838212620023,1789694181300436000,migrate-native,.agents/skills/mj-agent-git-commit/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-git-commit/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-git-commit/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-git-delete/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-git-delete\SKILL.md,REGULAR_FILE,False,False,False,47d491cd5cadaf1f102f913c5a59da87e80fb110d48ca2aba12bb7d2ce40ee05,6370,12947848929104774,13436678838212620023,1789694181301436200,migrate-native,.agents/skills/mj-agent-git-delete/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-git-delete/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-git-delete/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-git-issue/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-git-issue\SKILL.md,REGULAR_FILE,False,False,False,20190f5ba05dd5694af3c1473468278ad1b163e0ad0de3f98be559c8a7712141,10962,14355223812658186,13436678838212620023,1789694181301436200,migrate-native,.agents/skills/mj-agent-git-issue/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-git-issue/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-git-issue/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-git-pr/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-git-pr\SKILL.md,REGULAR_FILE,False,False,False,bdbdcd4cf3136c8f0ba74e37a0134830b1e230fd5d137f6a49d64d6cce4496fa,9568,13510798882526232,13436678838212620023,1789694181301436200,migrate-native,.agents/skills/mj-agent-git-pr/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-git-pr/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-git-pr/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-git-push/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-git-push\SKILL.md,REGULAR_FILE,False,False,False,412f28ea801020f303aa397c915a56b24ad4c2e5640e3933a867d79ce388d902,7560,14636698789368861,13436678838212620023,1789694181301436200,migrate-native,.agents/skills/mj-agent-git-push/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-git-push/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-git-push/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-git-review-pr/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-git-review-pr\SKILL.md,REGULAR_FILE,False,False,False,7c6995ea99ed311f65e06301d01c04ba2afc97f01c1d73bfd298b1e2387ca93c,11986,14073748835947563,13436678838212620023,1789694181302436100,migrate-native,.agents/skills/mj-agent-git-review-pr/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-git-review-pr/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-git-review-pr/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-git-sync/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-git-sync\SKILL.md,REGULAR_FILE,False,False,False,e0a227499e21afca764aa828b7ba1c356ff9947cdc620f087b2537eb64cdf050,11541,14636698789368881,13436678838212620023,1789694181302436100,migrate-native,.agents/skills/mj-agent-git-sync/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-git-sync/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-git-sync/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-infra-app-start/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-infra-app-start\SKILL.md,REGULAR_FILE,False,False,False,66276af6f6656161d8fb5b217b410f7fd430152e6ba90398f158a275a3228c0c,21387,23080948090688567,13436678838212620023,1789694181302436100,migrate-native,.agents/skills/mj-agent-infra-app-start/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-infra-app-start/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-infra-app-start/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-infra-app-stop/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-infra-app-stop\SKILL.md,REGULAR_FILE,False,False,False,59148197413d9c3b371b21ccbecc6c763ba5a691c9cd7a20c10b1cd88b602374,14065,12947848929104957,13436678838212620023,1789694181303435900,migrate-native,.agents/skills/mj-agent-infra-app-stop/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-infra-app-stop/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-infra-app-stop/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-infra-docker-compose/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-infra-docker-compose\SKILL.md,REGULAR_FILE,False,False,False,667f51d2f8df07d10f71b9d22b044a75c2b5f64a5fc5f83baf986567b0e18aef,18551,13229323905815620,13436678838212620023,1789694181303435900,migrate-native,.agents/skills/mj-agent-infra-docker-compose/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-infra-docker-compose/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-infra-docker-compose/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
